# RD-05 Stratologger 2016-05-06
# t(s)	h (m)
216	1062.5328
216.05	1062.228
216.1	1061.9232
216.15	1061.9232
216.2	1061.9232
216.25	1061.9232
216.3	1061.9232
216.35	1061.0088
216.4	1061.3136
216.45	1061.3136
216.5	1060.3992
216.55	1060.3992
216.6	1060.0944
216.65	1060.0944
216.7	1059.7896
216.75	1059.18
216.8	1059.4848
216.85	1059.18
216.9	1058.8752
216.95	1059.18
217	1058.5704
217.05	1058.5704
217.1	1057.9608
217.15	1057.9608
217.2	1057.3512
217.25	1057.9608
217.3	1057.656
217.35	1057.0464
217.4	1057.0464
217.45	1056.4368
217.5	1056.4368
217.55	1055.8272
217.6	1055.8272
217.65	1055.8272
217.7	1055.5224
217.75	1055.8272
217.8	1055.8272
217.85	1055.2176
217.9	1054.9128
217.95	1054.9128
218	1054.9128
218.05	1054.608
218.1	1054.9128
218.15	1053.9984
218.2	1053.3888
218.25	1053.6936
218.3	1053.3888
218.35	1053.6936
218.4	1053.6936
218.45	1054.3032
218.5	1052.7792
218.55	1053.3888
218.6	1052.1696
218.65	1051.8648
218.7	1051.56
218.75	1051.56
218.8	1051.56
218.85	1051.8648
218.9	1050.9504
218.95	1050.6456
219	1050.6456
219.05	1050.3408
219.1	1050.036
219.15	1050.3408
219.2	1049.7312
219.25	1048.8168
219.3	1048.8168
219.35	1048.8168
219.4	1048.2072
219.45	1048.2072
219.5	1048.2072
219.55	1047.2928
219.6	1047.9024
219.65	1047.2928
219.7	1047.2928
219.75	1046.6832
219.8	1046.6832
219.85	1046.3784
219.9	1046.3784
219.95	1046.0736
220	1045.7688
220.05	1045.7688
220.1	1045.7688
220.15	1045.7688
220.2	1045.464
220.25	1045.464
220.3	1045.464
220.35	1045.1592
220.4	1044.8544
220.45	1044.8544
220.5	1045.1592
220.55	1044.8544
220.6	1043.94
220.65	1043.6352
220.7	1043.94
220.75	1043.0256
220.8	1043.3304
220.85	1043.0256
220.9	1043.3304
220.95	1042.416
221	1042.416
221.05	1042.1112
221.1	1041.8064
221.15	1041.5016
221.2	1040.892
221.25	1041.5016
221.3	1041.1968
221.35	1041.8064
221.4	1040.892
221.45	1040.2824
221.5	1039.6728
221.55	1040.2824
221.6	1039.6728
221.65	1039.6728
221.7	1039.368
221.75	1039.368
221.8	1039.6728
221.85	1039.0632
221.9	1039.368
221.95	1038.7584
222	1039.0632
222.05	1038.7584
222.1	1038.7584
222.15	1038.7584
222.2	1038.1488
222.25	1038.1488
222.3	1037.844
222.35	1037.844
222.4	1037.844
222.45	1036.9296
222.5	1036.9296
222.55	1037.2344
222.6	1036.6248
222.65	1036.0152
222.7	1036.0152
222.75	1036.32
222.8	1036.32
222.85	1036.0152
222.9	1035.7104
222.95	1035.4056
223	1035.4056
223.05	1035.1008
223.1	1034.796
223.15	1034.4912
223.2	1033.8816
223.25	1034.1864
223.3	1033.5768
223.35	1033.8816
223.4	1033.8816
223.45	1033.5768
223.5	1032.6624
223.55	1033.5768
223.6	1032.3576
223.65	1032.0528
223.7	1032.9672
223.75	1032.3576
223.8	1032.0528
223.85	1032.0528
223.9	1031.4432
223.95	1031.748
224	1031.1384
224.05	1030.8336
224.1	1031.1384
224.15	1031.1384
224.2	1030.224
224.25	1030.224
224.3	1030.224
224.35	1030.224
224.4	1029.3096
224.45	1029.6144
224.5	1029.6144
224.55	1030.224
224.6	1029.3096
224.65	1029.0048
224.7	1029.0048
224.75	1028.3952
224.8	1028.3952
224.85	1028.0904
224.9	1028.3952
224.95	1027.4808
225	1027.176
225.05	1027.4808
225.1	1027.176
225.15	1027.176
225.2	1026.5664
225.25	1026.5664
225.3	1026.8712
225.35	1025.9568
225.4	1026.5664
225.45	1026.2616
225.5	1025.652
225.55	1025.3472
225.6	1025.3472
225.65	1025.0424
225.7	1025.0424
225.75	1025.0424
225.8	1025.0424
225.85	1024.4328
225.9	1024.7376
225.95	1024.4328
226	1023.8232
226.05	1023.8232
226.1	1023.2136
226.15	1023.2136
226.2	1022.9088
226.25	1022.2992
226.3	1022.9088
226.35	1021.9944
226.4	1021.6896
226.45	1022.2992
226.5	1021.9944
226.55	1021.08
226.6	1021.3848
226.65	1021.08
226.7	1021.3848
226.75	1020.7752
226.8	1020.7752
226.85	1021.3848
226.9	1020.7752
226.95	1019.8608
227	1020.4704
227.05	1019.556
227.1	1019.8608
227.15	1019.2512
227.2	1019.2512
227.25	1018.6416
227.3	1018.6416
227.35	1018.032
227.4	1018.032
227.45	1017.7272
227.5	1017.7272
227.55	1017.7272
227.6	1017.7272
227.65	1017.1176
227.7	1017.1176
227.75	1016.8128
227.8	1016.508
227.85	1016.508
227.9	1016.2032
227.95	1015.5936
228	1015.2888
228.05	1015.8984
228.1	1014.6792
228.15	1015.2888
228.2	1015.2888
228.25	1014.3744
228.3	1013.7648
228.35	1013.7648
228.4	1013.46
228.45	1013.1552
228.5	1012.5456
228.55	1012.5456
228.6	1012.5456
228.65	1012.5456
228.7	1011.6312
228.75	1011.936
228.8	1011.6312
228.85	1011.936
228.9	1011.6312
228.95	1011.3264
229	1011.3264
229.05	1011.0216
229.1	1010.7168
229.15	1010.1072
229.2	1010.1072
229.25	1009.8024
229.3	1009.8024
229.35	1009.8024
229.4	1009.8024
229.45	1009.8024
229.5	1009.8024
229.55	1009.1928
229.6	1009.1928
229.65	1008.2784
229.7	1008.2784
229.75	1008.888
229.8	1008.2784
229.85	1007.364
229.9	1007.6688
229.95	1007.9736
230	1006.7544
230.05	1007.0592
230.1	1007.0592
230.15	1006.4496
230.2	1006.7544
230.25	1006.1448
230.3	1005.84
230.35	1004.9256
230.4	1005.5352
230.45	1004.9256
230.5	1004.9256
230.55	1004.0112
230.6	1004.316
230.65	1004.316
230.7	1004.316
230.75	1003.7064
230.8	1003.4016
230.85	1004.0112
230.9	1003.7064
230.95	1003.0968
231	1004.0112
231.05	1003.0968
231.1	1003.4016
231.15	1003.7064
231.2	1002.4872
231.25	1002.792
231.3	1002.1824
231.35	1002.1824
231.4	1002.1824
231.45	1001.5728
231.5	1000.9632
231.55	1000.9632
231.6	1000.3536
231.65	1000.3536
231.7	1000.3536
231.75	1000.0488
231.8	1000.0488
231.85	999.744
231.9	999.4392
231.95	999.744
232	999.744
232.05	998.8296
232.1	999.1344
232.15	999.1344
232.2	998.8296
232.25	999.1344
232.3	998.5248
232.35	998.8296
232.4	998.8296
232.45	999.1344
232.5	998.5248
232.55	998.22
232.6	998.22
232.65	997.9152
232.7	997.6104
232.75	997.3056
232.8	997.0008
232.85	996.3912
232.9	996.3912
232.95	996.696
233	996.696
233.05	996.3912
233.1	995.4768
233.15	996.0864
233.2	995.4768
233.25	995.7816
233.3	995.4768
233.35	995.7816
233.4	995.4768
233.45	995.172
233.5	995.172
233.55	994.2576
233.6	994.5624
233.65	994.5624
233.7	993.9528
233.75	993.9528
233.8	994.2576
233.85	994.2576
233.9	993.3432
233.95	993.648
234	993.9528
234.05	993.648
234.1	993.0384
234.15	993.3432
234.2	993.0384
234.25	992.4288
234.3	993.0384
234.35	992.7336
234.4	993.0384
234.45	992.4288
234.5	991.5144
234.55	992.124
234.6	991.5144
234.65	991.2096
234.7	991.2096
234.75	990.9048
234.8	991.2096
234.85	990.6
234.9	990.2952
234.95	990.6
235	989.6856
235.05	990.6
235.1	989.6856
235.15	989.9904
235.2	989.6856
235.25	988.7712
235.3	989.6856
235.35	989.6856
235.4	989.076
235.45	988.4664
235.5	989.076
235.55	988.4664
235.6	988.4664
235.65	988.1616
235.7	988.1616
235.75	987.552
235.8	988.1616
235.85	987.552
235.9	986.6376
235.95	987.2472
236	986.9424
236.05	986.6376
236.1	986.028
236.15	986.028
236.2	985.7232
236.25	985.7232
236.3	985.7232
236.35	985.7232
236.4	985.1136
236.45	984.8088
236.5	984.8088
236.55	984.504
236.6	983.5896
236.65	983.8944
236.7	983.8944
236.75	984.1992
236.8	984.1992
236.85	983.5896
236.9	983.8944
236.95	983.5896
237	983.2848
237.05	982.98
237.1	983.2848
237.15	982.6752
237.2	982.6752
237.25	982.6752
237.3	982.3704
237.35	982.3704
237.4	981.7608
237.45	981.7608
237.5	981.456
237.55	981.456
237.6	980.8464
237.65	979.932
237.7	980.2368
237.75	979.932
237.8	979.932
237.85	979.932
237.9	979.3224
237.95	979.3224
238	978.7128
238.05	979.0176
238.1	978.7128
238.15	978.408
238.2	977.7984
238.25	977.1888
238.3	976.884
238.35	976.5792
238.4	977.1888
238.45	976.2744
238.5	976.2744
238.55	976.5792
238.6	976.2744
238.65	975.9696
238.7	975.36
238.75	975.9696
238.8	975.9696
238.85	975.6648
238.9	975.36
238.95	975.36
239	975.0552
239.05	975.0552
239.1	974.7504
239.15	974.7504
239.2	975.0552
239.25	974.1408
239.3	975.0552
239.35	974.1408
239.4	974.1408
239.45	974.1408
239.5	973.836
239.55	973.2264
239.6	973.5312
239.65	973.2264
239.7	972.9216
239.75	972.6168
239.8	972.312
239.85	972.6168
239.9	972.6168
239.95	973.2264
240	972.312
240.05	971.3976
240.1	971.3976
240.15	970.788
240.2	971.3976
240.25	970.788
240.3	970.788
240.35	970.4832
240.4	969.8736
240.45	970.4832
240.5	969.8736
240.55	970.1784
240.6	969.8736
240.65	969.8736
240.7	969.264
240.75	969.5688
240.8	968.3496
240.85	968.9592
240.9	968.6544
240.95	968.6544
241	968.3496
241.05	968.6544
241.1	968.9592
241.15	968.6544
241.2	968.3496
241.25	968.3496
241.3	968.3496
241.35	968.6544
241.4	968.3496
241.45	968.3496
241.5	968.0448
241.55	967.74
241.6	968.0448
241.65	967.4352
241.7	968.3496
241.75	967.4352
241.8	967.1304
241.85	967.4352
241.9	967.74
241.95	966.8256
242	966.8256
242.05	967.4352
242.1	967.1304
242.15	966.8256
242.2	966.8256
242.25	966.8256
242.3	966.5208
242.35	966.5208
242.4	966.5208
242.45	966.5208
242.5	965.9112
242.55	966.5208
242.6	966.216
242.65	966.216
242.7	965.9112
242.75	965.9112
242.8	965.9112
242.85	965.6064
242.9	965.9112
242.95	965.3016
243	965.6064
243.05	965.6064
243.1	965.3016
243.15	965.6064
243.2	965.9112
243.25	965.6064
243.3	965.3016
243.35	965.3016
243.4	966.216
243.45	965.3016
243.5	965.3016
243.55	964.9968
243.6	965.3016
243.65	965.6064
243.7	965.3016
243.75	964.692
243.8	964.9968
243.85	964.692
243.9	964.3872
243.95	964.3872
244	964.0824
244.05	964.0824
244.1	963.7776
244.15	963.7776
244.2	963.4728
244.25	964.0824
244.3	963.4728
244.35	963.7776
244.4	963.4728
244.45	963.4728
244.5	962.8632
244.55	962.8632
244.6	963.168
244.65	962.5584
244.7	962.5584
244.75	961.9488
244.8	961.9488
244.85	962.2536
244.9	962.2536
244.95	961.9488
245	961.3392
245.05	961.644
245.1	961.0344
245.15	961.644
245.2	961.0344
245.25	961.3392
245.3	960.7296
245.35	961.0344
245.4	960.12
245.45	960.12
245.5	960.12
245.55	959.8152
245.6	960.12
245.65	960.12
245.7	960.12
245.75	959.8152
245.8	959.5104
245.85	959.2056
245.9	959.5104
245.95	959.2056
246	959.5104
246.05	958.9008
246.1	958.9008
246.15	958.596
246.2	958.596
246.25	957.9864
246.3	957.6816
246.35	957.9864
246.4	957.9864
246.45	957.6816
246.5	957.3768
246.55	957.072
246.6	957.072
246.65	956.7672
246.7	956.4624
246.75	957.072
246.8	957.072
246.85	955.548
246.9	955.8528
246.95	956.1576
247	955.8528
247.05	955.8528
247.1	954.9384
247.15	954.9384
247.2	954.6336
247.25	954.6336
247.3	954.3288
247.35	954.024
247.4	954.024
247.45	953.7192
247.5	953.7192
247.55	954.024
247.6	954.024
247.65	953.4144
247.7	953.4144
247.75	952.8048
247.8	953.4144
247.85	952.8048
247.9	952.8048
247.95	952.1952
248	952.1952
248.05	952.1952
248.1	952.1952
248.15	951.5856
248.2	951.2808
248.25	951.8904
248.3	951.2808
248.35	951.2808
248.4	951.2808
248.45	950.3664
248.5	950.3664
248.55	950.6712
248.6	950.0616
248.65	950.6712
248.7	950.0616
248.75	950.0616
248.8	950.0616
248.85	949.7568
248.9	950.0616
248.95	949.7568
249	949.452
249.05	949.452
249.1	949.452
249.15	949.1472
249.2	948.8424
249.25	949.452
249.3	949.1472
249.35	948.5376
249.4	948.8424
249.45	948.8424
249.5	947.928
249.55	948.2328
249.6	948.5376
249.65	947.928
249.7	947.928
249.75	948.2328
249.8	947.3184
249.85	948.2328
249.9	947.928
249.95	947.0136
250	947.3184
250.05	947.3184
250.1	947.0136
250.15	946.7088
250.2	946.7088
250.25	946.404
250.3	946.7088
250.35	945.7944
250.4	946.404
250.45	945.7944
250.5	944.88
250.55	945.1848
250.6	945.4896
250.65	945.1848
250.7	945.4896
250.75	945.4896
250.8	944.2704
250.85	944.5752
250.9	944.88
250.95	944.2704
251	943.6608
251.05	943.9656
251.1	943.356
251.15	943.6608
251.2	943.6608
251.25	942.4416
251.3	943.356
251.35	943.0512
251.4	942.1368
251.45	942.4416
251.5	942.1368
251.55	942.1368
251.6	942.4416
251.65	942.1368
251.7	941.5272
251.75	941.832
251.8	941.5272
251.85	941.2224
251.9	941.2224
251.95	941.832
252	941.832
252.05	941.2224
252.1	941.2224
252.15	941.832
252.2	940.9176
252.25	941.2224
252.3	940.9176
252.35	940.9176
252.4	940.9176
252.45	940.6128
252.5	940.9176
252.55	940.6128
252.6	940.6128
252.65	940.0032
252.7	939.6984
252.75	940.0032
252.8	940.0032
252.85	939.6984
252.9	939.3936
252.95	939.3936
253	939.6984
253.05	939.3936
253.1	940.0032
253.15	938.784
253.2	938.4792
253.25	938.4792
253.3	938.1744
253.35	938.1744
253.4	938.1744
253.45	937.8696
253.5	937.8696
253.55	937.5648
253.6	937.26
253.65	937.26
253.7	936.3456
253.75	937.26
253.8	936.9552
253.85	937.26
253.9	936.6504
253.95	936.6504
254	936.6504
254.05	936.3456
254.1	936.3456
254.15	936.3456
254.2	935.736
254.25	936.6504
254.3	935.736
254.35	935.736
254.4	936.0408
254.45	935.736
254.5	935.4312
254.55	936.3456
254.6	935.4312
254.65	935.4312
254.7	935.4312
254.75	935.4312
254.8	935.736
254.85	935.1264
254.9	935.1264
254.95	935.4312
255	935.1264
255.05	934.8216
255.1	934.5168
255.15	934.212
255.2	935.1264
255.25	934.8216
255.3	933.6024
255.35	933.9072
255.4	933.6024
255.45	933.6024
255.5	933.2976
255.55	933.6024
255.6	932.688
255.65	932.688
255.7	932.0784
255.75	932.688
255.8	932.3832
255.85	932.0784
255.9	932.688
255.95	932.3832
256	932.0784
256.05	931.7736
256.1	931.4688
256.15	931.164
256.2	931.164
256.25	931.4688
256.3	931.164
256.35	930.5544
256.4	929.9448
256.45	930.5544
256.5	930.8592
256.55	929.9448
256.6	930.5544
256.65	930.2496
256.7	929.64
256.75	930.2496
256.8	930.2496
256.85	930.2496
256.9	929.9448
256.95	929.64
257	929.9448
257.05	929.9448
257.1	929.9448
257.15	929.3352
257.2	929.64
257.25	928.7256
257.3	929.3352
257.35	929.64
257.4	929.0304
257.45	928.7256
257.5	929.0304
257.55	928.4208
257.6	928.4208
257.65	928.116
257.7	927.5064
257.75	928.116
257.8	928.4208
257.85	927.5064
257.9	927.2016
257.95	927.2016
258	927.8112
258.05	926.592
258.1	927.2016
258.15	926.592
258.2	926.592
258.25	925.9824
258.3	926.2872
258.35	926.2872
258.4	926.592
258.45	925.6776
258.5	925.9824
258.55	925.3728
258.6	925.9824
258.65	925.6776
258.7	925.3728
258.75	925.6776
258.8	924.4584
258.85	925.068
258.9	925.3728
258.95	925.068
259	924.7632
259.05	924.1536
259.1	924.7632
259.15	924.1536
259.2	924.1536
259.25	923.544
259.3	924.1536
259.35	924.4584
259.4	923.8488
259.45	923.544
259.5	923.544
259.55	923.544
259.6	923.2392
259.65	923.544
259.7	923.2392
259.75	922.6296
259.8	922.6296
259.85	922.6296
259.9	922.9344
259.95	922.02
260	922.3248
260.05	921.4104
260.1	922.02
260.15	921.7152
260.2	921.4104
260.25	921.4104
260.3	920.8008
260.35	920.8008
260.4	920.1912
260.45	919.8864
260.5	919.5816
260.55	919.8864
260.6	919.8864
260.65	919.2768
260.7	918.972
260.75	918.972
260.8	918.972
260.85	918.6672
260.9	919.5816
260.95	918.6672
261	918.972
261.05	917.7528
261.1	918.0576
261.15	918.0576
261.2	917.7528
261.25	918.0576
261.3	917.7528
261.35	917.7528
261.4	917.448
261.45	917.448
261.5	917.1432
261.55	917.448
261.6	916.8384
261.65	917.448
261.7	917.448
261.75	916.5336
261.8	917.448
261.85	916.8384
261.9	916.5336
261.95	916.5336
262	916.5336
262.05	916.5336
262.1	916.2288
262.15	916.2288
262.2	915.6192
262.25	915.6192
262.3	915.6192
262.35	914.4
262.4	914.7048
262.45	914.7048
262.5	914.4
262.55	913.7904
262.6	913.7904
262.65	913.4856
262.7	913.4856
262.75	913.4856
262.8	912.876
262.85	913.1808
262.9	912.5712
262.95	912.5712
263	912.876
263.05	911.9616
263.1	912.2664
263.15	911.9616
263.2	911.6568
263.25	911.352
263.3	911.0472
263.35	911.352
263.4	911.6568
263.45	911.0472
263.5	910.7424
263.55	910.7424
263.6	910.1328
263.65	910.4376
263.7	909.828
263.75	909.828
263.8	909.5232
263.85	909.828
263.9	908.9136
263.95	909.828
264	908.9136
264.05	909.2184
264.1	908.9136
264.15	909.5232
264.2	908.9136
264.25	908.9136
264.3	908.9136
264.35	908.9136
264.4	908.304
264.45	908.9136
264.5	908.304
264.55	907.6944
264.6	907.6944
264.65	907.9992
264.7	907.6944
264.75	907.0848
264.8	907.3896
264.85	907.0848
264.9	906.78
264.95	906.78
265	906.1704
265.05	906.1704
265.1	905.8656
265.15	905.5608
265.2	905.8656
265.25	905.5608
265.3	904.9512
265.35	904.6464
265.4	904.3416
265.45	904.6464
265.5	904.6464
265.55	904.3416
265.6	904.3416
265.65	904.3416
265.7	903.732
265.75	904.0368
265.8	903.732
265.85	903.4272
265.9	903.732
265.95	903.732
266	903.732
266.05	903.732
266.1	903.1224
266.15	902.8176
266.2	902.8176
266.25	903.1224
266.3	903.1224
266.35	902.5128
266.4	902.208
266.45	902.8176
266.5	901.9032
266.55	902.5128
266.6	901.5984
266.65	901.5984
266.7	900.684
266.75	900.9888
266.8	902.208
266.85	900.684
266.9	901.2936
266.95	900.684
267	900.9888
267.05	900.0744
267.1	900.0744
267.15	899.4648
267.2	899.7696
267.25	898.8552
267.3	899.16
267.35	899.16
267.4	899.16
267.45	898.8552
267.5	898.2456
267.55	898.2456
267.6	897.9408
267.65	897.9408
267.7	897.3312
267.75	897.3312
267.8	897.3312
267.85	897.3312
267.9	897.0264
267.95	896.4168
268	896.112
268.05	896.7216
268.1	896.4168
268.15	895.8072
268.2	895.8072
268.25	895.8072
268.3	894.8928
268.35	895.8072
268.4	895.1976
268.45	895.1976
268.5	894.8928
268.55	893.9784
268.6	894.588
268.65	894.8928
268.7	894.2832
268.75	893.9784
268.8	893.9784
268.85	894.2832
268.9	893.9784
268.95	893.6736
269	893.9784
269.05	893.3688
269.1	893.3688
269.15	893.064
269.2	892.7592
269.25	892.1496
269.3	893.3688
269.35	892.7592
269.4	892.7592
269.45	892.7592
269.5	892.4544
269.55	892.4544
269.6	892.4544
269.65	891.8448
269.7	892.1496
269.75	892.1496
269.8	891.2352
269.85	891.54
269.9	890.9304
269.95	890.9304
270	890.3208
270.05	890.3208
270.1	890.016
270.15	890.3208
270.2	889.7112
270.25	890.016
270.3	889.4064
270.35	890.6256
270.4	890.016
270.45	889.7112
270.5	889.4064
270.55	889.4064
270.6	889.1016
270.65	888.7968
270.7	889.1016
270.75	888.7968
270.8	889.4064
270.85	888.7968
270.9	888.1872
270.95	888.1872
271	888.1872
271.05	887.8824
271.1	887.5776
271.15	887.5776
271.2	888.1872
271.25	887.8824
271.3	887.8824
271.35	887.2728
271.4	887.5776
271.45	886.968
271.5	886.968
271.55	886.968
271.6	886.968
271.65	886.6632
271.7	886.6632
271.75	886.0536
271.8	886.3584
271.85	886.6632
271.9	886.0536
271.95	886.0536
272	885.7488
272.05	885.7488
272.1	885.444
272.15	884.8344
272.2	885.1392
272.25	884.5296
272.3	885.1392
272.35	884.8344
272.4	884.8344
272.45	884.2248
272.5	884.5296
272.55	884.8344
272.6	883.6152
272.65	883.92
272.7	884.2248
272.75	883.92
272.8	883.92
272.85	883.92
272.9	883.6152
272.95	883.0056
273	883.6152
273.05	883.0056
273.1	882.7008
273.15	883.3104
273.2	883.0056
273.25	883.0056
273.3	882.7008
273.35	882.7008
273.4	883.0056
273.45	882.7008
273.5	881.4816
273.55	882.396
273.6	882.0912
273.65	881.4816
273.7	881.7864
273.75	881.4816
273.8	881.1768
273.85	881.1768
273.9	881.4816
273.95	880.5672
274	881.1768
274.05	880.5672
274.1	880.872
274.15	880.5672
274.2	880.5672
274.25	880.5672
274.3	880.2624
274.35	880.2624
274.4	880.5672
274.45	879.9576
274.5	879.9576
274.55	880.2624
274.6	880.5672
274.65	880.5672
274.7	880.872
274.75	880.2624
274.8	880.872
274.85	880.872
274.9	880.5672
274.95	880.5672
275	879.348
275.05	879.9576
275.1	879.9576
275.15	880.2624
275.2	879.9576
275.25	879.0432
275.3	879.6528
275.35	879.0432
275.4	879.348
275.45	879.348
275.5	878.7384
275.55	878.7384
275.6	878.7384
275.65	878.4336
275.7	878.4336
275.75	878.7384
275.8	878.7384
275.85	878.4336
275.9	878.1288
275.95	878.1288
276	878.1288
276.05	878.1288
276.1	877.824
276.15	878.4336
276.2	878.1288
276.25	878.1288
276.3	878.4336
276.35	878.1288
276.4	877.5192
276.45	877.824
276.5	877.5192
276.55	878.1288
276.6	877.5192
276.65	877.5192
276.7	878.1288
276.75	877.5192
276.8	877.824
276.85	876.9096
276.9	877.824
276.95	877.2144
277	877.5192
277.05	877.5192
277.1	877.2144
277.15	877.824
277.2	877.824
277.25	877.2144
277.3	877.824
277.35	877.2144
277.4	877.2144
277.45	876.9096
277.5	877.5192
277.55	877.5192
277.6	876.9096
277.65	876.9096
277.7	877.2144
277.75	876.6048
277.8	876.3
277.85	876.3
277.9	875.9952
277.95	876.6048
278	875.9952
278.05	875.6904
278.1	875.6904
278.15	875.3856
278.2	875.3856
278.25	875.3856
278.3	875.0808
278.35	875.6904
278.4	875.3856
278.45	875.0808
278.5	874.776
278.55	874.776
278.6	874.4712
278.65	874.776
278.7	874.4712
278.75	874.776
278.8	875.0808
278.85	874.4712
278.9	874.776
278.95	874.776
279	875.0808
279.05	875.0808
279.1	875.0808
279.15	875.3856
279.2	874.776
279.25	874.776
279.3	874.776
279.35	874.776
279.4	875.3856
279.45	875.3856
279.5	875.0808
279.55	875.0808
279.6	874.4712
279.65	875.0808
279.7	874.776
279.75	874.4712
279.8	874.1664
279.85	873.8616
279.9	873.8616
279.95	873.252
280	872.9472
280.05	872.9472
280.1	872.9472
280.15	872.0328
280.2	871.728
280.25	872.0328
280.3	871.1184
280.35	871.1184
280.4	870.8136
280.45	871.1184
280.5	870.204
280.55	870.8136
280.6	870.5088
280.65	870.204
280.7	870.204
280.75	869.8992
280.8	869.2896
280.85	869.5944
280.9	869.2896
280.95	869.5944
281	869.2896
281.05	869.8992
281.1	868.9848
281.15	868.3752
281.2	868.3752
281.25	868.68
281.3	868.3752
281.35	868.3752
281.4	868.3752
281.45	868.3752
281.5	868.3752
281.55	868.0704
281.6	867.4608
281.65	868.0704
281.7	868.0704
281.75	867.7656
281.8	867.4608
281.85	867.7656
281.9	867.7656
281.95	867.156
282	866.5464
282.05	866.2416
282.1	866.5464
282.15	866.5464
282.2	865.9368
282.25	865.9368
282.3	866.2416
282.35	865.632
282.4	865.0224
282.45	865.632
282.5	864.7176
282.55	865.0224
282.6	864.7176
282.65	864.4128
282.7	864.4128
282.75	864.7176
282.8	864.4128
282.85	865.0224
282.9	864.4128
282.95	863.8032
283	864.108
283.05	863.1936
283.1	863.8032
283.15	863.4984
283.2	863.4984
283.25	863.4984
283.3	863.8032
283.35	863.4984
283.4	862.8888
283.45	863.1936
283.5	863.1936
283.55	863.4984
283.6	862.8888
283.65	863.1936
283.7	862.8888
283.75	862.8888
283.8	862.8888
283.85	862.8888
283.9	862.584
283.95	861.9744
284	861.9744
284.05	862.2792
284.1	861.6696
284.15	861.3648
284.2	861.6696
284.25	861.3648
284.3	861.6696
284.35	861.6696
284.4	860.7552
284.45	860.7552
284.5	860.7552
284.55	860.4504
284.6	860.4504
284.65	860.1456
284.7	859.536
284.75	860.1456
284.8	860.1456
284.85	860.1456
284.9	859.8408
284.95	860.4504
285	860.1456
285.05	860.4504
285.1	859.8408
285.15	859.536
285.2	859.2312
285.25	859.536
285.3	859.2312
285.35	859.2312
285.4	858.6216
285.45	858.9264
285.5	859.2312
285.55	858.3168
285.6	858.3168
285.65	858.012
285.7	858.3168
285.75	858.3168
285.8	857.4024
285.85	857.0976
285.9	857.0976
285.95	857.4024
286	857.0976
286.05	857.0976
286.1	856.488
286.15	856.488
286.2	855.8784
286.25	855.8784
286.3	855.2688
286.35	855.8784
286.4	855.8784
286.45	854.6592
286.5	855.2688
286.55	854.964
286.6	854.6592
286.65	854.3544
286.7	854.6592
286.75	853.44
286.8	854.3544
286.85	854.0496
286.9	854.0496
286.95	853.7448
287	853.7448
287.05	853.7448
287.1	853.44
287.15	852.8304
287.2	853.44
287.25	852.8304
287.3	853.1352
287.35	852.8304
287.4	852.8304
287.45	852.5256
287.5	852.5256
287.55	852.5256
287.6	852.2208
287.65	852.2208
287.7	852.2208
287.75	851.916
287.8	852.2208
287.85	851.916
287.9	851.3064
287.95	851.916
288	852.2208
288.05	851.6112
288.1	851.3064
288.15	851.6112
288.2	851.3064
288.25	851.0016
288.3	851.3064
288.35	851.0016
288.4	851.0016
288.45	850.6968
288.5	850.0872
288.55	850.392
288.6	850.392
288.65	850.0872
288.7	850.392
288.75	849.7824
288.8	849.4776
288.85	849.4776
288.9	849.7824
288.95	849.7824
289	849.1728
289.05	849.1728
289.1	849.1728
289.15	849.1728
289.2	849.1728
289.25	849.1728
289.3	848.868
289.35	848.868
289.4	848.2584
289.45	848.868
289.5	847.9536
289.55	847.6488
289.6	847.6488
289.65	847.9536
289.7	847.344
289.75	847.6488
289.8	847.344
289.85	847.0392
289.9	847.6488
289.95	846.7344
290	847.0392
290.05	846.4296
290.1	846.7344
290.15	847.0392
290.2	846.7344
290.25	846.7344
290.3	846.4296
290.35	846.1248
290.4	846.1248
290.45	846.4296
290.5	846.1248
290.55	845.82
290.6	845.82
290.65	845.2104
290.7	845.82
290.75	845.5152
290.8	844.296
290.85	845.2104
290.9	843.9912
290.95	844.9056
291	843.9912
291.05	843.9912
291.1	843.9912
291.15	843.6864
291.2	843.6864
291.25	843.0768
291.3	841.8576
291.35	842.772
291.4	842.772
291.45	842.4672
291.5	841.5528
291.55	842.772
291.6	841.8576
291.65	841.8576
291.7	841.8576
291.75	841.8576
291.8	841.248
291.85	842.1624
291.9	841.248
291.95	841.5528
292	840.9432
292.05	840.6384
292.1	840.6384
292.15	840.3336
292.2	840.3336
292.25	840.0288
292.3	840.0288
292.35	839.724
292.4	839.1144
292.45	839.724
292.5	839.724
292.55	839.1144
292.6	839.4192
292.65	840.0288
292.7	838.8096
292.75	838.8096
292.8	838.2
292.85	839.1144
292.9	838.8096
292.95	839.1144
293	838.2
293.05	838.2
293.1	837.8952
293.15	837.2856
293.2	837.5904
293.25	837.8952
293.3	837.2856
293.35	837.2856
293.4	836.676
293.45	836.676
293.5	836.676
293.55	836.676
293.6	836.0664
293.65	836.3712
293.7	835.7616
293.75	836.0664
293.8	836.0664
293.85	835.4568
293.9	835.7616
293.95	835.7616
294	834.8472
294.05	835.4568
294.1	834.8472
294.15	834.8472
294.2	834.8472
294.25	834.5424
294.3	834.5424
294.35	834.5424
294.4	833.9328
